char,deltaup,deltadown,downtime,uptime,char_index,user
=,0.786080121994,0.0905480384827,1.85976004601,1.95031714439,4,vince
d,0.358227014542,0.121570110321,2.09641814232,2.21799397469,5,vince
i,0.261898994446,0.101861953735,2.25645518303,2.35832309723,6,vince
s,0.257117033005,0.144369125366,2.36920309067,2.5135781765,7,vince
t,0.330910205841,0.128734111786,2.57137799263,2.70012116432,8,vince
a,0.270385980606,0.138574838638,2.70319008827,2.84177112579,9,vince
n,0.229250907898,0.103763103485,2.82867717743,2.93244695663,10,vince
c,0.25329709053,0.139153957367,2.94282102585,3.0819811821,11,vince
e,0.245528936386,0.103319883347,3.08503007889,3.18835616112,12,vince
=,0.640984773636,0.0874578952789,3.63855695724,3.72602105141,13,vince
c,0.276637077332,0.092395067215,3.82279896736,3.91519999504,14,vince
o,0.293486118317,0.138309001923,3.97797513008,4.11629104614,15,vince
m,0.198141813278,0.0876479148865,4.0884680748,4.17612695694,16,vince
m,0.738790988922,0.105770111084,4.7214910984,4.82726716995,17,vince
o,0.518042087555,0.126338005066,5.11319518089,5.23953914642,18,vince
n,0.247204065323,0.126810073853,5.23358917236,5.36040496826,19,vince
=,0.742705106735,0.0891580581665,5.88713598251,5.97630095482,20,vince
c,0.292504072189,0.099552154541,6.08008718491,6.17964601517,21,vince
a,0.253906011581,0.163367033005,6.17062711716,6.33399915695,22,vince
t,0.259435176849,0.0920150279999,6.33804702759,6.43006801605,23,vince
c,0.335371017456,0.10591006279,6.56750798225,6.67342400551,24,vince
h,0.212555885315,0.093053817749,6.68700909615,6.78007507324,25,vince
=,0.694384813309,0.0832288265228,7.29816699028,7.38140106201,26,vince
4,0.629472017288,0.175775051117,7.75186300278,7.92764401436,27,vince
5,0.290464878082,0.0976610183716,7.94466614723,8.04233407974,28,vince
;,0.610344171524,0.0795841217041,8.47542595863,8.55501699448,29,vince
;,0.220016002655,0.0679478645325,8.62749505043,8.69544911385,30,vince
;,0,0.0588810443878,0,0.0588898658752,0,vince
;,0.215747117996,0.0563740730286,0.159376859665,0.215752840042,1,vince
9,0.502732992172,0.121670007706,0.540439844131,0.662112951279,2,vince
2,1.02839112282,0.110057115555,1.45877194405,1.56883478165,3,vince
=,0.349893093109,0.0817039012909,1.7269589901,1.80867290497,4,vince
d,0.746337890625,0.121572971344,2.35172486305,2.47330594063,5,vince
i,0.282059907913,0.089478969574,2.54430699348,2.63379192352,6,vince
s,0.324031114578,0.162643194199,2.70569491386,2.86834383011,7,vince
t,0.292399168015,0.12367105484,2.87442183495,2.99810290337,8,vince
a,0.26517701149,0.161775112152,2.97782492638,3.13960599899,9,vince
n,0.26375412941,0.104532957077,3.13704586029,3.24158477783,10,vince
c,0.224864006042,0.103188991547,3.25872087479,3.36191487312,11,vince
e,0.195317983627,0.0950050354004,3.35903382301,3.4540438652,12,vince
=,0.574517011642,0.0882720947266,3.84527897835,3.93355679512,13,vince
c,0.378988981247,0.12837600708,4.09589099884,4.22427392006,14,vince
o,0.645200967789,0.113138914108,4.6279528141,4.74109888077,15,vince
m,0.255726099014,0.0540890693665,4.8295879364,4.8836889267,16,vince
m,0.244148015976,0.0767259597778,4.99701189995,5.07374477386,17,vince
o,0.303642034531,0.143103122711,5.15755081177,5.30065989494,18,vince
n,0.263128042221,0.125756025314,5.29492378235,5.42068576813,19,vince
=,0.638031959534,0.119845867157,5.81310796738,5.93296194077,20,vince
c,0.331034898758,0.113051891327,6.03109288216,6.14415192604,21,vince
a,0.294610977173,0.182782173157,6.14292192459,6.32570981979,22,vince
t,0.337911128998,0.122802019119,6.35802984238,6.48083877563,23,vince
c,0.363354921341,0.108475923538,6.61290884018,6.72139191628,24,vince
h,0.235538959503,0.0989420413971,6.74950194359,6.84845876694,25,vince
=,0.785434961319,0.10037279129,7.43456792831,7.53494691849,26,vince
4,0.537470817566,0.14125585556,7.83078289032,7.97204589844,27,vince
5,0.23197889328,0.0949809551239,7.96778082848,8.06276893616,28,vince
;,0.698857069016,0.045606136322,8.6210308075,8.66664481163,29,vince
;,0.197613954544,0.0555069446564,8.76313996315,8.81865286827,30,vince
;,0,0.0803039073944,0,0.0803120136261,0,vince
;,0.305584907532,0.121500968933,0.184083938599,0.305592060089,1,vince
9,1.01581287384,0.089507818222,1.11039090157,1.19990205765,2,vince
2,0.391681909561,0.124620914459,1.37745189667,1.50207686424,3,vince
=,0.544818878174,0.0722908973694,1.84997701645,1.92227697372,4,vince
d,0.738667964935,0.101495981216,2.48714995384,2.58865308762,5,vince
i,0.367730855942,0.0904929637909,2.76438808441,2.85488891602,6,vince
s,0.26468706131,0.162781953812,2.86629390717,3.02908205986,7,vince
t,0.304890871048,0.131498813629,3.03968286514,3.17119407654,8,vince
a,0.281759977341,0.144077062607,3.17736887932,3.32145190239,9,vince
n,0.266177892685,0.123237848282,3.32030892372,3.44355297089,10,vince
c,0.260684013367,0.122754096985,3.45823907852,3.58099889755,11,vince
e,0.24985909462,0.14421916008,3.56387805939,3.70810389519,12,vince
=,0.564821004868,0.12326002121,4.00543904305,4.12870597839,13,vince
c,0.431878089905,0.0877149105072,4.3496029377,4.43732404709,14,vince
o,0.442220926285,0.113106966019,4.67871499062,4.79183006287,15,vince
m,0.569592952728,0.0779838562012,5.17032289505,5.24831986427,16,vince
m,0.270509958267,0.0976140499115,5.34322190285,5.4408428669,17,vince
o,0.279603004456,0.120091915131,5.50273299217,5.62283205986,18,vince
n,0.279459953308,0.137135982513,5.64505600929,5.78219890594,19,vince
=,0.513281822205,0.10031580925,6.05802297592,6.15834498405,20,vince
c,0.492330789566,0.143900871277,6.40645194054,6.55035996437,21,vince
a,0.317965984344,0.167015075684,6.55740404129,6.72442388535,22,vince
t,0.253411054611,0.100823879242,6.70999097824,6.81082105637,23,vince
c,0.385177850723,0.161888837814,6.93327903748,7.09517502785,24,vince
h,0.237062931061,0.103933095932,7.06640791893,7.17035198212,25,vince
=,0.700752973557,0.114503860474,7.65265893936,7.76716899872,26,vince
4,0.565435886383,0.16007900238,8.05801606178,8.21810102463,27,vince
5,0.232151985168,0.0748820304871,8.21528506279,8.29017400742,28,vince
;,0.232050180435,0.0609979629517,8.38633608818,8.44734191895,29,vince
;,0.231526851654,0.0710198879242,8.54684400558,8.61787104607,30,vince
;,0,0.0635890960693,0,0.0635950565338,0,vince
;,0.236788034439,0.0710911750793,0.165696144104,0.236795186996,1,vince
9,0.92432308197,0.0852599143982,1.00475907326,1.09002614021,2,vince
2,0.44233584404,0.0739679336548,1.37312817574,1.44710302353,3,vince
=,1.06016016006,0.0739800930023,2.35930609703,2.43329596519,4,vince
d,0.351331949234,0.110045909882,2.60059309006,2.7106461525,5,vince
i,0.228590011597,0.0930621623993,2.73612213135,2.82919001579,6,vince
s,0.362709999084,0.194239854813,2.9045920372,3.0988380909,7,vince
t,0.363540887833,0.144207954407,3.12392401695,3.26814317703,8,vince
a,0.289714097977,0.146617174149,3.26702213287,3.41364502907,9,vince
n,0.278340101242,0.110682010651,3.43467998505,3.54536914825,10,vince
c,0.236345052719,0.133015155792,3.53801012039,3.67103099823,11,vince
e,0.222306013107,0.107666969299,3.6526491642,3.76032209396,12,vince
=,0.384644985199,0.114758014679,3.92253613472,4.03730010986,13,vince
c,0.373610973358,0.0846049785614,4.21154117584,4.29615306854,14,vince
o,0.28445315361,0.120567083359,4.375426054,4.49600100517,15,vince
m,0.174463033676,0.0809710025787,4.46891713142,4.54990005493,16,vince
m,0.2595911026,0.0396900177002,4.68882107735,4.72851705551,17,vince
o,0.631222963333,0.138334989548,5.18170905113,5.32005119324,18,vince
n,0.241708993912,0.123651027679,5.29976701736,5.42342400551,19,vince
=,0.661686897278,0.103282928467,5.85817098618,5.9614610672,20,vince
c,0.260354042053,0.10508108139,6.01344418526,6.11853098869,21,vince
a,0.248340129852,0.149115085602,6.11266803741,6.26179003716,22,vince
t,0.229935884476,0.0838439464569,6.25876116753,6.34261107445,23,vince
c,0.33783197403,0.111487865448,6.48510313034,6.59659910202,24,vince
h,0.227373838425,0.104697942734,6.60777807236,6.71249103546,25,vince
=,0.791862010956,0.125953912735,7.2736890316,7.39964914322,26,vince
4,0.562445878983,0.128952980042,7.70718216896,7.83614110947,27,vince
5,0.191457033157,0.0570390224457,7.84159898758,7.89864516258,28,vince
;,0.211952924728,0.0549287796021,7.99862313271,8.05355906487,29,vince
;,0.254522800446,0.107545852661,8.14560103416,8.25315308571,30,vince
;,0,0.0653710365295,0,0.065376996994,0,vince
;,0.240669965744,0.0849559307098,0.155714035034,0.240676164627,1,vince
9,1.13917589188,0.0996208190918,1.19527006149,1.29489517212,2,vince
2,0.272316932678,0.094691991806,1.37289500237,1.46759200096,3,vince
=,0.904497861862,0.0946328639984,2.18275809288,2.27740001678,4,vince
d,0.419121026993,0.129255056381,2.47262501717,2.60188603401,5,vince
i,0.485940933228,0.0792648792267,2.87930107117,2.95857310295,6,vince
s,0.292966842651,0.149305820465,3.02296209335,3.1722741127,7,vince
t,0.254427909851,0.115321874619,3.16206717491,3.27739810944,8,vince
a,0.281738996506,0.16969704628,3.27410912514,3.44381308556,9,vince
n,0.467720985413,0.087434053421,3.6543982029,3.74183821678,10,vince
c,0.199395895004,0.108948945999,3.74484419823,3.85380005836,11,vince
e,0.198234081268,0.113090991974,3.82998609543,3.94308400154,12,vince
=,0.480345964432,0.106138944626,4.20419502258,4.31033921242,13,vince
c,0.324041843414,0.104339838028,4.4238960743,4.52824211121,14,vince
o,0.348675966263,0.116562128067,4.65600800514,4.77257800102,15,vince
m,0.215337991714,0.0834639072418,4.78788304329,4.8713581562,16,vince
m,0.28848695755,0.0891859531403,4.98718619347,5.07637619972,17,vince
o,0.659644126892,0.148522138596,5.49830722809,5.64683508873,18,vince
n,0.30033993721,0.143898010254,5.65474820137,5.79865312576,19,vince
=,0.529762983322,0.114657878876,6.06985402107,6.18451809883,20,vince
c,0.369764089584,0.118890047073,6.32072806358,6.43962407112,21,vince
a,0.285351991653,0.169433116913,6.43664717674,6.60608506203,22,vince
t,0.282387018204,0.127512931824,6.5915210247,6.71904015541,23,vince
c,0.53267288208,0.0838029384613,7.04039120674,7.12420010567,24,vince
h,0.259931087494,0.135843992233,7.16447615623,7.30033421516,25,vince
=,0.863257884979,0.117430925369,7.91030502319,8.02774214745,26,vince
4,0.516719102859,0.151455163956,8.27557015419,8.42703008652,27,vince
5,0.229055166245,0.0833561420441,8.42126822472,8.50463008881,28,vince
;,0.258006095886,0.0654721260071,8.6138021946,8.67928004265,29,vince
;,0.239521980286,0.0853509902954,8.76797318459,8.85333013535,30,vince
;,0,0.0469558238983,0,0.04696393013,0,vince
;,0.20618391037,0.0609879493713,0.145196914673,0.206192016602,1,vince
9,0.929116010666,0.0751800537109,0.999133825302,1.0743188858,2,vince
2,0.395493030548,0.124566078186,1.27005887032,1.39463186264,3,vince
=,0.482208013535,0.118788003922,1.63347697258,1.75227594376,4,vince
d,0.806238889694,0.110298871994,2.3294198513,2.43972492218,5,vince
i,0.388643026352,0.0873420238495,2.63072085381,2.71806883812,6,vince
s,0.334420919418,0.167981863022,2.79715895653,2.96514797211,7,vince
t,0.312566041946,0.135966062546,2.97375702858,3.10973501205,8,vince
a,0.2938580513,0.148488044739,3.11912894249,3.26762390137,9,vince
n,0.27631688118,0.105144023895,3.2903008461,3.39545297623,10,vince
c,0.213715076447,0.12165594101,3.38236093521,3.50402402878,11,vince
e,0.199625968933,0.0974750518799,3.48451185226,3.5819940567,12,vince
=,0.752418041229,0.1047270298,4.13220286369,4.23693799973,13,vince
c,0.258415937424,0.0947308540344,4.29588890076,4.39062595367,14,vince
o,0.393582820892,0.119863986969,4.56960487366,4.68947792053,15,vince
m,0.271378040314,0.0668530464172,4.77412891388,4.8409948349,16,vince
m,0.277100086212,0.109915018082,4.94131803513,5.05123901367,17,vince
o,0.277083158493,0.0989491939545,5.11945199966,5.21840691566,18,vince
n,0.275566101074,0.108871936798,5.28614497185,5.39502382278,19,vince
=,0.40534901619,0.131496191025,5.55999803543,5.69150090218,20,vince
c,0.446094989777,0.120527982712,5.8855650425,6.00609993935,21,vince
a,0.268980979919,0.175446987152,5.97909998894,6.15455293655,22,vince
t,0.273593187332,0.0859870910645,6.16670489311,6.25269889832,23,vince
c,0.362411022186,0.132781028748,6.39633584023,6.52912282944,24,vince
h,0.235323905945,0.115808010101,6.5158469677,6.63166499138,25,vince
=,0.685726165771,0.0825300216675,7.11904883385,7.20158290863,26,vince
4,0.635328054428,0.219940185547,7.53443694115,7.75438189507,27,vince
5,0.29464006424,0.0977439880371,7.73133087158,7.82908296585,28,vince
;,0.303544998169,0.068078994751,7.966796875,8.03488302231,29,vince
;,0.214487075806,0.0509829521179,8.13030195236,8.18129205704,30,vince
;,0,0.0509588718414,0,0.0509631633759,0,vince
;,0.21931385994,0.0700919628143,0.149222135544,0.219318151474,1,vince
9,0.54062795639,0.111712932587,0.578135967255,0.68985414505,2,vince
2,0.246093988419,0.106122970581,0.718108177185,0.824235200882,3,vince
=,0.871455907822,0.0893888473511,1.50017309189,1.58957099915,4,vince
d,0.33069896698,0.111731052399,1.71914219856,1.8308801651,5,vince
i,0.416543960571,0.113178014755,2.02250814438,2.1356921196,6,vince
s,0.285825014114,0.165137052536,2.14319515228,2.30834007263,7,vince
t,0.568348169327,0.0981290340424,2.61341404915,2.71155309677,8,vince
a,0.23596906662,0.150876998901,2.69850707054,2.84939098358,9,vince
n,0.267707824707,0.104481935501,2.86173319817,2.96622204781,10,vince
c,0.219237089157,0.113106966019,2.96786308289,3.08097505569,11,vince
e,0.206243991852,0.108884096146,3.06522297859,3.17411398888,12,vince
=,0.40620303154,0.11318397522,3.35824203491,3.47143316269,13,vince
c,0.260413885117,0.0866239070892,3.53203296661,3.61866307259,14,vince
o,0.244878053665,0.0478329658508,3.72907614708,3.77691698074,15,vince
m,0.62797498703,0.0665571689606,4.29049396515,4.35706114769,16,vince
m,0.271167039871,0.106117010117,4.455545187,4.56166815758,17,vince
o,0.276168107986,0.120581150055,4.61113214493,4.73171901703,18,vince
n,0.238140106201,0.123394012451,4.72587800026,4.84927797318,19,vince
=,0.44072508812,0.089485168457,5.07711815834,5.16661000252,20,vince
c,0.46419095993,0.134410858154,5.4068980217,5.54131603241,21,vince
a,0.334411859512,0.196208000183,5.54510211945,5.74131608009,22,vince
t,0.311206102371,0.0764820575714,5.77982711792,5.85631418228,23,vince
c,0.36786198616,0.105850934982,6.04183697701,6.14769411087,24,vince
h,0.261644124985,0.0894482135773,6.21403217316,6.3034901619,25,vince
=,0.979104995728,0.0974860191345,7.09565210342,7.19314408302,26,vince
4,0.489480018616,0.172977924347,7.41215419769,7.5851380825,27,vince
5,0.222373008728,0.0752680301666,7.55925917625,7.63453412056,28,vince
;,0.630385160446,0.0523240566254,8.13732004166,8.18965005875,29,vince
;,0.224776029587,0.0597891807556,8.30230712891,8.36210298538,30,vince
;,0,0.0495300292969,0,0.0495381355286,0,vince
;,0.208313941956,0.0623297691345,0.145985126495,0.208321094513,1,vince
9,0.802217960358,0.0721580982208,0.876044034958,0.948209047318,2,vince
2,0.343503952026,0.0735719203949,1.14597702026,1.21955513954,3,vince
=,0.388952970505,0.0930550098419,1.44187307358,1.534938097,4,vince
d,1.00781798363,0.124440908432,2.32525110245,2.44969916344,5,vince
i,0.333678007126,0.118839979172,2.54009008408,2.65893602371,6,vince
s,0.273298978806,0.155827999115,2.65756106377,2.81339502335,7,vince
t,0.306156873703,0.137250900269,2.82646608353,2.96372699738,8,vince
a,0.298276901245,0.139945030212,2.98479819298,3.12475013733,9,vince
n,0.271155118942,0.110778093338,3.14517617226,3.25596117973,10,vince
c,0.217894077301,0.120460033417,3.24261021614,3.36307621002,11,vince
e,0.239599943161,0.120492935181,3.36171722412,3.48221611977,12,vince
=,0.780326128006,0.076425075531,4.06561803818,4.14204907417,13,vince
c,0.307268857956,0.0980899333954,4.27479720116,4.37289309502,14,vince
o,0.417886018753,0.124065876007,4.56861519814,4.69268918037,15,vince
m,0.35345697403,0.0651459693909,4.85692620277,4.92208409309,16,vince
m,0.289141893387,0.118480920792,5.02758812904,5.14607620239,17,vince
o,0.288969039917,0.0945451259613,5.222012043,5.3165640831,18,vince
n,0.277699947357,0.12925696373,5.37045621872,5.49971914291,19,vince
=,0.612729072571,0.0945489406586,5.88863611221,5.98319220543,20,vince
c,0.387567996979,0.092404127121,6.18380022049,6.27621102333,21,vince
a,0.232629060745,0.120252132416,6.29617714882,6.41643500328,22,vince
t,0.262227058411,0.0976259708405,6.46077799797,6.55841016769,23,vince
c,0.385409116745,0.131530046463,6.71465706825,6.84619307518,24,vince
h,0.245815992355,0.108677148819,6.85179209709,6.96048402786,25,vince
=,0.85502409935,0.0825550556183,7.62426400185,7.70682621002,26,vince
4,0.523964166641,0.134996175766,8.01323199272,8.14823508263,27,vince
5,0.213124990463,0.0661900043488,8.16016817093,8.22636413574,28,vince
;,0.248929023743,0.0641028881073,8.34499311447,8.40910315514,29,vince
;,0.215692996979,0.0650551319122,8.49563217163,8.56069302559,30,vince
;,0,0.0733540058136,0,0.0733580589294,0,vince
;,0.234590053558,0.0779039859772,0.156686067581,0.234593868256,1,vince
9,0.963558912277,0.0806248188019,1.03961896896,1.12024998665,2,vince
2,0.33559179306,0.108012914658,1.26719784737,1.37521791458,3,vince
=,0.456814050674,0.113198041916,1.61081194878,1.72402000427,4,vince
d,0.687856912613,0.0902400016785,2.20843100548,2.29867696762,5,vince
i,0.263162136078,0.121821165085,2.34977197647,2.47160005569,6,vince
s,0.288031101227,0.170587062836,2.46721696854,2.63780903816,7,vince
t,0.285935163498,0.121219158173,2.63193106651,2.75316095352,8,vince
a,0.268576145172,0.167641162872,2.73286700249,2.90051388741,9,vince
n,0.264211177826,0.106753110886,2.89032506943,2.99708390236,10,vince
c,0.241358995438,0.137537956238,2.99414587021,3.13169002533,11,vince
e,0.221148014069,0.123383045197,3.09191203117,3.21529984474,12,vince
=,0.469532012939,0.125065088272,3.43637800217,3.5614490509,13,vince
c,0.364634037018,0.110326051712,3.69068598747,3.80101895332,14,vince
o,0.429847002029,0.136914968491,3.98361706734,4.12053894997,15,vince
m,0.244807004929,0.0718560218811,4.15656590462,4.22843384743,16,vince
m,0.278174161911,0.102998971939,4.33174395561,4.43474888802,17,vince
o,0.589315891266,0.154829978943,4.76622986794,4.92106604576,18,vince
n,0.277716875076,0.137490987778,4.90645599365,5.04395294189,19,vince
=,0.66495013237,0.122834920883,5.44857096672,5.57141184807,20,vince
c,0.319094896317,0.117186069489,5.65048003197,5.76767206192,21,vince
a,0.288769960403,0.151943922043,5.78730607033,5.93925690651,22,vince
t,0.253324985504,0.0767889022827,5.96384191513,6.0406370163,23,vince
c,0.364948034286,0.143472194672,6.18531799316,6.32879495621,24,vince
h,0.236762046814,0.109294891357,6.31278204918,6.42209005356,25,vince
=,0.747390031815,0.0780651569366,6.9821100235,7.06018090248,26,vince
4,0.731384038925,0.162981987,7.55051207542,7.71350002289,27,vince
5,0.269313097,0.129080057144,7.69074487686,7.81983089447,28,vince
;,0.341130018234,0.0789630413055,7.95291185379,8.03188085556,29,vince
;,0.292431116104,0.10666012764,8.13868284225,8.24534893036,30,vince
;,0,0.045095205307,0,0.0451028347015,0,vince
;,1.31810712814,0.0803029537201,1.237803936,1.31811380386,1,vince
9,0.353808879852,0.0933148860931,1.49829888344,1.59162092209,2,vince
2,0.504469871521,0.0810308456421,1.92173886299,2.00277400017,3,vince
=,0.93718791008,0.128743886948,2.7301800251,2.85893392563,4,vince
d,0.357023954391,0.135132074356,2.95207381248,3.08721184731,5,vince
i,0.490531921387,0.110348939896,3.33225703239,3.44261288643,6,vince
s,0.516535997391,0.147320985794,3.70147299767,3.84879899025,7,vince
t,0.275834083557,0.123094081879,3.85421085358,3.97731494904,8,vince
a,0.28685092926,0.145391941071,3.99563288689,4.14106893539,9,vince
n,0.361165046692,0.0961859226227,4.26064991951,4.3568418026,10,vince
c,0.220713853836,0.128555059433,4.35280895233,4.48136997223,11,vince
e,0.220649003983,0.112007856369,4.46144986153,4.57346391678,12,vince
=,0.393023967743,0.116071939468,4.7384018898,4.85448098183,13,vince
c,0.320554018021,0.0931921005249,4.9657638073,5.05896186829,14,vince
o,0.335299015045,0.118834972382,5.18222689629,5.30106902122,15,vince
m,0.267246961594,0.0650949478149,5.38437795639,5.44948387146,16,vince
m,0.274996995926,0.106099128723,5.55327796936,5.65938401222,17,vince
o,0.398328065872,0.138024091721,5.81358194351,5.9516119957,18,vince
n,0.244499206543,0.13821721077,5.91986393929,6.05808782578,19,vince
=,0.499884128571,0.129857063293,6.28988981247,6.41975402832,20,vince
c,0.755836009979,0.12135386467,6.92437291145,7.04573297501,21,vince
a,0.36029791832,0.181206941605,7.10346388817,7.28467702866,22,vince
t,0.27979683876,0.0919969081879,7.29126381874,7.38326692581,23,vince
c,0.379312992096,0.131536006927,7.53904080391,7.67058300972,24,vince
h,0.233637094498,0.0990171432495,7.67365694046,7.77268886566,25,vince
=,0.79554605484,0.0981168746948,8.3710899353,8.46921300888,26,vince
4,0.521568775177,0.16788482666,8.72477483749,8.89266490936,27,vince
5,0.221596956253,0.0934190750122,8.85295200348,8.94637680054,28,vince
;,0.607406139374,0.0608651638031,9.39949202538,9.4603638649,29,vince
;,0.195564031601,0.0495648384094,9.54549193382,9.59506297112,30,vince
;,0,0.0491778850555,0,0.0491831302643,0,vince
;,0.219082832336,0.0563309192657,0.162751913071,0.219089031219,1,vince
9,0.859266042709,0.085263967514,0.936753034592,1.02202510834,2,vince
2,0.366380929947,0.104495048523,1.19864010811,1.30314207077,3,vince
=,0.839413166046,0.079115152359,1.95893597603,2.03806209564,4,vince
d,0.45587515831,0.121439218521,2.29337406158,2.41482114792,5,vince
i,0.454601049423,0.0792949199677,2.66867995262,2.74798107147,6,vince
s,0.611361026764,0.166661977768,3.11337900162,3.28004813194,7,vince
t,0.301508903503,0.121747970581,3.29313898087,3.4148979187,8,vince
a,0.292090892792,0.161278963089,3.42395210266,3.58523702621,9,vince
n,0.370455980301,0.105324029922,3.68908405304,3.79441404343,10,vince
c,0.202998161316,0.115092992783,3.77698898315,3.8920879364,11,vince
e,0.213075876236,0.125300884247,3.86476302147,3.99007105827,12,vince
=,0.407765865326,0.107308864594,4.16522097588,4.27253508568,13,vince
c,0.331164836884,0.0849387645721,4.41144704819,4.49639201164,14,vince
o,0.319012880325,0.129430055618,4.60102796555,4.7304661274,15,vince
m,0.15118098259,0.0463218688965,4.70588707924,4.75222110748,16,vince
m,0.494235992432,0.113755941391,5.08636903763,5.20013093948,17,vince
o,0.478227853775,0.126983880997,5.43761301041,5.56460309029,18,vince
n,0.307310819626,0.158301830292,5.58662199974,5.74493002892,19,vince
=,0.476828813553,0.106091976166,5.95735812187,6.06345701218,20,vince
c,0.555510044098,0.0638039112091,6.44906497002,6.51287508011,21,vince
a,0.354438066483,0.151291131973,6.65221214294,6.80350804329,22,vince
t,0.239864110947,0.0848701000214,6.80720496178,6.89208197594,23,vince
c,0.357583045959,0.117401123047,7.04738712311,7.16479611397,24,vince
h,0.263496160507,0.121710062027,7.18917012215,7.3108959198,25,vince
=,0.72136092186,0.0860459804535,7.82448792458,7.91054105759,26,vince
4,0.551604032516,0.146810054779,8.22928214073,8.37609910965,27,vince
5,0.253152132034,0.103292942047,8.37914204597,8.48244094849,28,vince
;,0.588687896729,0.0552699565887,8.91255903244,8.96783614159,29,vince
;,0.251428842545,0.095901966095,9.06808614731,9.16399502754,30,vince
;,0,0.0605089664459,0,0.0605130195618,0,vince
;,0.244325876236,0.0948059558868,0.149518966675,0.24433016777,1,vince
9,0.795269966125,0.0784540176392,0.86633515358,0.944795131683,2,vince
2,0.356268167496,0.092264175415,1.13033819199,1.2226099968,3,vince
=,0.333091974258,0.0948028564453,1.36862516403,1.46343898773,4,vince
d,0.635443925858,0.0665600299835,1.93751215935,2.0040781498,5,vince
i,0.331344127655,0.0792860984802,2.18957018852,2.26886296272,6,vince
s,0.649230003357,0.173603057861,2.66519713402,2.83880615234,7,vince
t,0.271161079407,0.0436069965363,2.89274907112,2.93636703491,8,vince
a,0.45922088623,0.112275838852,3.23969602585,3.35197806358,9,vince
n,0.318510055542,0.112092018127,3.44611406326,3.55821204185,10,vince
c,0.2069439888,0.112200021744,3.54085803032,3.65306401253,11,vince
e,0.225537061691,0.114894151688,3.65150117874,3.76640105247,12,vince
=,0.488769054413,0.108618021011,4.03165197372,4.14027500153,13,vince
c,0.307578086853,0.0724949836731,4.2667350769,4.33923602104,14,vince
o,0.43961596489,0.14146900177,4.56488108635,4.70635604858,15,vince
m,0.282249927521,0.0597629547119,4.78736710548,4.84714102745,16,vince
m,0.256610870361,0.0918397903442,4.95213913918,5.04398608208,17,vince
o,0.546769857407,0.13863992691,5.36027002335,5.49891710281,18,vince
n,0.250530958176,0.124934911728,5.48586606979,5.6108071804,19,vince
=,0.479846954346,0.120257139206,5.84545612335,5.9657189846,20,vince
c,0.51508808136,0.104713916779,6.25583004951,6.36055016518,21,vince
a,0.273267030716,0.148679018021,6.38041806221,6.5291030407,22,vince
t,0.228101968765,0.0608839988708,6.5476360321,6.60852599144,23,vince
c,0.514543056488,0.0697231292725,6.99245500565,7.06218504906,24,vince
h,0.212820053101,0.114666938782,7.09060502052,7.20528697968,25,vince
=,0.774357795715,0.0863778591156,7.77858901024,7.86497306824,26,vince
4,0.59325003624,0.136947154999,8.2348921299,8.37184500694,27,vince
5,0.20893406868,0.0862798690796,8.35754513741,8.44383215904,28,vince
;,0.568604946136,0.0563349723816,8.86981511116,8.92615699768,29,vince
;,0.212304830551,0.0806558132172,9.00146603584,9.08212709427,30,vince
;,0,0.0773370265961,0,0.0773429870605,0,megan
;,0.262187957764,0.08633685112,0.175849914551,0.262193918228,1,megan
9,0.690847873688,0.11229801178,0.754400014877,0.866704940796,2,megan
2,0.534762144089,0.103305101395,1.18585801125,1.28916883469,3,megan
=,0.686234951019,0.0749900341034,1.79709887505,1.87210083008,4,megan
d,0.462581157684,0.0611021518707,2.19858193398,2.25968980789,5,megan
i,0.218177080154,0.0494949817657,2.36726284027,2.41676497459,6,megan
s,0.327970027924,0.0622770786285,2.63295698166,2.69524002075,7,megan
t,0.226068019867,0.0598919391632,2.7991309166,2.85903382301,8,megan
a,0.190644979477,0.0708000659943,2.91897797585,2.9897840023,9,megan
n,0.369920969009,0.0865278244019,3.20237088203,3.28890490532,10,megan
c,0.295073032379,0.0580110549927,3.43943190575,3.49744987488,11,megan
e,0.541825056076,0.0820100307465,3.8992459774,3.98126387596,12,megan
=,0.790143966675,0.0764310359955,4.61295986176,4.68939781189,13,megan
c,0.416558027267,0.0522940158844,4.97722387314,5.02952384949,14,megan
o,0.249813079834,0.0705020427704,5.15653300285,5.22704386711,15,megan
m,0.283318042755,0.0565600395203,5.38329100609,5.43986296654,16,megan
m,0.198619842529,0.0593819618225,5.52253079414,5.58191990852,17,megan
o,0.27726316452,0.0625669956207,5.73722696304,5.7998008728,18,megan
n,0.416908979416,0.091912984848,6.06222200394,6.1541428566,19,megan
=,0.558054924011,0.0721480846405,6.54812884331,6.62028479576,20,megan
c,0.270682096481,0.056263923645,6.76254796982,6.81881785393,21,megan
a,0.270803928375,0.0538220405579,6.97952890396,7.03335881233,22,megan
t,0.183263063431,0.065181016922,7.09761285782,7.16280078888,23,megan
c,0.196147918701,0.0622069835663,7.23155283928,7.29376602173,24,megan
h,0.25155711174,0.0781950950623,7.40491080284,7.48312091827,25,megan
=,0.807600021362,0.0399429798126,8.17257094383,8.21252179146,26,megan
4,0.483554840088,0.0562717914581,8.59985494614,8.65613389015,27,megan
5,0.244512796402,0.0567088127136,8.78765892982,8.8443748951,28,megan
;,0.400333881378,0.0442190170288,9.14377379417,9.18799901009,29,megan
